code_voie;no_voie;code_id_commune;voie;code_departement;commune;type_de_voie;code_postal
1423;12;3205;CAILLAUX;75;PARIS 13;RUE;75013.0
402;6;3205;ARAGO;75;PARIS 13;BD;75013.0
6589;12;3205;DU MOULIN DE LA POINTE;75;PARIS 13;RUE;75013.0
1313;79;3205;BROCA;75;PARIS 13;RUE;75013.0
541;66;3205;AUGUSTE BLANQUI;75;PARIS 13;BD;75013.0
7742;10;3205;DE PORT ROYAL;75;PARIS 13;SQ;75013.0
9884;19;3205;DE LA VISTULE;75;PARIS 13;RUE;75013.0
1300;79;3205;BRILLAT SAVARIN;75;PARIS 13;RUE;75013.0
132;10;3205;ALBIN CACHOT;75;PARIS 13;SQ;75013.0
2984;17;3205;DUMERIL;75;PARIS 13;RUE;75013.0
4649;107;3205;DE L HOPITAL;75;PARIS 13;BD;75013.0
6594;120;3205;DU MOULIN DES PRES;75;PARIS 13;RUE;75013.0
4201;103;3205;DE LA GLACIERE;75;PARIS 13;RUE;75013.0
679;91;3205;BARRAULT;75;PARIS 13;RUE;75013.0
2015;149;3205;DE CHOISY;75;PARIS 13;AV;75013.0
1040;82;3205;BOBILLOT;75;PARIS 13;RUE;75013.0
5433;20;3205;LE BRUN;75;PARIS 13;RUE;75013.0
2015;22;3205;DE CHOISY;75;PARIS 13;AV;75013.0
5931;12;3205;DE LA MAISON BLANCHE;75;PARIS 13;RUE;75013.0
6155;123;3205;MASSENA;75;PARIS 13;BD;75013.0
9928;6;3205;VULPIAN;75;PARIS 13;RUE;75013.0
9337;67;3205;DE TOLBIAC;75;PARIS 13;RUE;75013.0
4201;19;3205;DE LA GLACIERE;75;PARIS 13;RUE;75013.0
2015;71;3205;DE CHOISY;75;PARIS 13;AV;75013.0
9853;18;3205;VINCENT AURIOL;75;PARIS 13;BD;75013.0
7076;67;3205;PASCAL;75;PARIS 13;RUE;75013.0
7776;3;3205;DE POUY;75;PARIS 13;RUE;75013.0
7742;3;3205;DE PORT ROYAL;75;PARIS 13;SQ;75013.0
4649;68;3205;DE L HOPITAL;75;PARIS 13;BD;75013.0
4649;119;3205;DE L HOPITAL;75;PARIS 13;BD;75013.0
7375;14;3205;PHILIBERT LUCOT;75;PARIS 13;RUE;75013.0
3371;23;3205;D ESTE;75;PARIS 13;VLA;75013.0
7165;25;3205;PAULIN MERY;75;PARIS 13;RUE;75013.0
9853;66;3205;VINCENT AURIOL;75;PARIS 13;BD;75013.0
132;3;3205;ALBIN CACHOT;75;PARIS 13;SQ;75013.0
8982;3;3205;SIMONET;75;PARIS 13;RUE;75013.0
8809;89;3205;DE LA SANTE;75;PARIS 13;RUE;75013.0
4447;16;3205;GUYTON DE MORVEAU;75;PARIS 13;RUE;75013.0
132;2;3205;ALBIN CACHOT;75;PARIS 13;SQ;75013.0
2992;74;3205;DUNOIS;75;PARIS 13;RUE;75013.0
132;7;3205;ALBIN CACHOT;75;PARIS 13;SQ;75013.0
5146;102;3205;KELLERMANN;75;PARIS 13;BD;75013.0
4754;110;3205;D ITALIE;75;PARIS 13;AV;75013.0
8809;7;3205;DE LA SANTE;75;PARIS 13;RUE;75013.0
9337;64;3205;DE TOLBIAC;75;PARIS 13;RUE;75013.0
4966;54;3205;JENNER;75;PARIS 13;RUE;75013.0
9337;85;3205;DE TOLBIAC;75;PARIS 13;RUE;75013.0
1394;43;3205;DE LA BUTTE AUX CAILLES;75;PARIS 13;RUE;75013.0
4209;56;3205;DES GOBELINS;75;PARIS 13;AV;75013.0
2015;86;3205;DE CHOISY;75;PARIS 13;AV;75013.0
7740;31;3205;DE PORT ROYAL;75;PARIS 13;BD;75013.0
9337;179;3205;DE TOLBIAC;75;PARIS 13;RUE;75013.0
2992;35;3205;DUNOIS;75;PARIS 13;RUE;75013.0
2992;74;3205;DUNOIS;75;PARIS 13;RUE;75013.0
4201;16;3205;DE LA GLACIERE;75;PARIS 13;RUE;75013.0
4649;88;3205;DE L HOPITAL;75;PARIS 13;BD;75013.0
4754;159;3205;D ITALIE;75;PARIS 13;AV;75013.0
4754;36;3205;D ITALIE;75;PARIS 13;AV;75013.0
7869;18;3205;DE LA PROVIDENCE;75;PARIS 13;RUE;75013.0
4966;54;3205;JENNER;75;PARIS 13;RUE;75013.0
841;17;3205;BELLIER DEDOUVRE;75;PARIS 13;RUE;75013.0
7375;10;3205;PHILIBERT LUCOT;75;PARIS 13;RUE;75013.0
6763;2;3205;NICOLAS RORET;75;PARIS 13;RUE;75013.0
9214;35;3205;DES TERRES AU CURE;75;PARIS 13;RUE;75013.0
402;40;3205;ARAGO;75;PARIS 13;BD;75013.0
2756;57;3205;DU DESSOUS DES BERGES;75;PARIS 13;RUE;75013.0
1714;12;3205;DU CHAMP DE L ALOUETTE;75;PARIS 13;RUE;75013.0
4649;121;3205;DE L HOPITAL;75;PARIS 13;BD;75013.0
3755;3;3205;FOUBERT;75;PARIS 13;PAS;75013.0
541;66;3205;AUGUSTE BLANQUI;75;PARIS 13;BD;75013.0
132;9;3205;ALBIN CACHOT;75;PARIS 13;SQ;75013.0
574;7;3205;AUMONT;75;PARIS 13;RUE;75013.0
6594;105;3205;DU MOULIN DES PRES;75;PARIS 13;RUE;75013.0
9853;69;3205;VINCENT AURIOL;75;PARIS 13;BD;75013.0
9214;35;3205;DES TERRES AU CURE;75;PARIS 13;RUE;75013.0
5463;20;3205;LE DANTEC;75;PARIS 13;RUE;75013.0
9928;3;3205;VULPIAN;75;PARIS 13;RUE;75013.0
4211;8;3205;DES GOBELINS;75;PARIS 13;RUE;75013.0
2984;17;3205;DUMERIL;75;PARIS 13;RUE;75013.0
7740;49;3205;DE PORT ROYAL;75;PARIS 13;BD;75013.0
119;6;3205;ALBERT BAYET;75;PARIS 13;RUE;75013.0
8809;111;3205;DE LA SANTE;75;PARIS 13;RUE;75013.0
6594;11;3205;DU MOULIN DES PRES;75;PARIS 13;RUE;75013.0
2015;213;3205;DE CHOISY;75;PARIS 13;AV;75013.0
656;19;3205;DU BANQUIER;75;PARIS 13;RUE;75013.0
9853;49;3205;VINCENT AURIOL;75;PARIS 13;BD;75013.0
6594;36;3205;DU MOULIN DES PRES;75;PARIS 13;RUE;75013.0
1473;20;3205;DE CAMPO FORMIO;75;PARIS 13;RUE;75013.0
8086;16;3205;DES RECULETTES;75;PARIS 13;RUE;75013.0
7076;40;3205;PASCAL;75;PARIS 13;RUE;75013.0
4754;91;3205;D ITALIE;75;PARIS 13;AV;75013.0
5570;158;3205;LEON MAURICE NORDMANN;75;PARIS 13;RUE;75013.0
6594;24;3205;DU MOULIN DES PRES;75;PARIS 13;RUE;75013.0
7599;2;3205;PONSCARME;75;PARIS 13;RUE;75013.0
3869;3;3205;DES FRIGOS;75;PARIS 13;RUE;75013.0
9679;84;3205;VERGNIAUD;75;PARIS 13;RUE;75013.0
2992;69;3205;DUNOIS;75;PARIS 13;RUE;75013.0
8690;83;3205;SAINT MARCEL;75;PARIS 13;BD;75013.0
6693;86;3205;NATIONALE;75;PARIS 13;RUE;75013.0
7026;71;3205;PANHARD ET LEVASSOR;75;PARIS 13;QUAI;75013.0
4930;46;3205;JEANNE D ARC;75;PARIS 13;RUE;75013.0
2526;23;3205;DAMESME;75;PARIS 13;RUE;75013.0
7740;87;3205;DE PORT-ROYAL;75;PARIS 13;BD;75013.0
2217;53;3205;DE LA COLONIE;75;PARIS 13;RUE;75013.0
4649;121;3205;DE L HOPITAL;75;PARIS 13;BD;75013.0
563;20;3205;AUGUSTE PERRET;75;PARIS 13;RUE;75013.0
7098;38;3205;DE PATAY;75;PARIS 13;RUE;75013.0
7742;13;3205;DE PORT-ROYAL;75;PARIS 13;SQ;75013.0
7076;47;3205;PASCAL;75;PARIS 13;RUE;75013.0
2015;22;3205;DE CHOISY;75;PARIS 13;AV;75013.0
8115;17;3205;DE LA REINE BLANCHE;75;PARIS 13;RUE;75013.0
9482;15;3205;TRUBERT-BELLIER;75;PARIS 13;PAS;75013.0
9337;46;3205;DE TOLBIAC;75;PARIS 13;RUE;75013.0
2756;16;3205;DU DESSOUS DES BERGES;75;PARIS 13;RUE;75013.0
541;98;3205;AUGUSTE BLANQUI;75;PARIS 13;BD;75013.0
8690;59;3205;SAINT MARCEL;75;PARIS 13;BD;75013.0
4754;43;3205;D ITALIE;75;PARIS 13;AV;75013.0
7026;71;3205;PANHARD ET LEVASSOR;75;PARIS 13;QUAI;75013.0
6338;8;3205;MICHEL PETER;75;PARIS 13;RUE;75013.0
6973;31;3205;OUDRY;75;PARIS 13;RUE;75013.0
1221;9;3205;BOUSSINGAULT;75;PARIS 13;RUE;75013.0
7076;33;3205;PASCAL;75;PARIS 13;RUE;75013.0
7165;4;3205;PAULIN MERY;75;PARIS 13;RUE;75013.0
8109;8;3205;DE REIMS;75;PARIS 13;RUE;75013.0
9482;15;3205;TRUBERT-BELLIER;75;PARIS 13;PAS;75013.0
5125;8;3205;DU JURA;75;PARIS 13;RUE;75013.0
7098;105;3205;DE PATAY;75;PARIS 13;RUE;75013.0
733;9;3205;BAUDRAN;75;PARIS 13;IMP;75013.0
2756;90;3205;DU DESSOUS DES BERGES;75;PARIS 13;RUE;75013.0
7742;3;3205;DE PORT-ROYAL;75;PARIS 13;SQ;75013.0
1158;45;3206;BOULARD;75;PARIS 14;RUE;75014.0
6875;9;3206;D ODESSA;75;PARIS 14;RUE;75014.0
5000;41;3206;JONQUOY;75;PARIS 14;RUE;75014.0
4;31;3206;DE L ABBE CARTON;75;PARIS 14;RUE;75014.0
5922;188;3206;DU MAINE;75;PARIS 14;AV;75014.0
2657;28;3206;DELAMBRE;75;PARIS 14;RUE;75014.0
6620;2;3206;MOUTON DUVERNET;75;PARIS 14;RUE;75014.0
1471;5;3206;CAMPAGNE PREMIERE;75;PARIS 14;RUE;75014.0
6606;57;3206;DU MOULIN VERT;75;PARIS 14;RUE;75014.0
5000;12;3206;JONQUOY;75;PARIS 14;RUE;75014.0
3282;3;3206;D ENFER;75;PARIS 14;PAS;75014.0
787;8;3206;BEAUNIER;75;PARIS 14;RUE;75014.0
484;39;3206;DES ARTISTES;75;PARIS 14;RUE;75014.0
4063;109;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
82;2;3206;ADRIENNE SIMON;75;PARIS 14;VLA;75014.0
1471;5;3206;CAMPAGNE PREMIERE;75;PARIS 14;RUE;75014.0
5465;22;3206;LEDION;75;PARIS 14;RUE;75014.0
7518;76;3206;DES PLANTES;75;PARIS 14;RUE;75014.0
9342;51;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
82;1;3206;ADRIENNE SIMON;75;PARIS 14;VLA;75014.0
1242;8;3206;BOYER BARRET;75;PARIS 14;RUE;75014.0
9342;100;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
8061;55;3206;RAYMOND LOSSERAND;75;PARIS 14;RUE;75014.0
2794;117;3206;DIDOT;75;PARIS 14;RUE;75014.0
5922;53;3206;DU MAINE;75;PARIS 14;AV;75014.0
2955;18;3206;DU COUEDIC;75;PARIS 14;RUE;75014.0
3116;1;3206;EDGAR QUINET;75;PARIS 14;BD;75014.0
8995;2;3206;SIVEL;75;PARIS 14;RUE;75014.0
5218;6;3206;LACAZE;75;PARIS 14;RUE;75014.0
4063;40;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
3329;17;3206;ERNEST CRESSON;75;PARIS 14;RUE;75014.0
6213;5;3206;MAURICE ROUVIER;75;PARIS 14;RUE;75014.0
1471;5;3206;CAMPAGNE PREMIERE;75;PARIS 14;RUE;75014.0
5653;23;3206;LIANCOURT;75;PARIS 14;RUE;75014.0
4063;44;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
6875;11;3206;D ODESSA;75;PARIS 14;RUE;75014.0
2241;12;3206;DU COMMANDEUR;75;PARIS 14;RUE;75014.0
6606;53;3206;DU MOULIN VERT;75;PARIS 14;RUE;75014.0
2057;15;3206;DE LA CITE UNIVERSITAIRE;75;PARIS 14;RUE;75014.0
2750;4;3206;DESPREZ;75;PARIS 14;RUE;75014.0
6461;12;3206;MONTBRUN;75;PARIS 14;RUE;75014.0
9342;62;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
3785;12;3206;FRANCIS DE PRESSENSE;75;PARIS 14;RUE;75014.0
8061;7;3206;RAYMOND LOSSERAND;75;PARIS 14;RUE;75014.0
6209;72;3206;MAURICE RIPOCHE;75;PARIS 14;RUE;75014.0
3594;4;3206;FERMAT;75;PARIS 14;RUE;75014.0
529;28;3206;DE L AUDE;75;PARIS 14;RUE;75014.0
8949;3;3206;SEVERO;75;PARIS 14;RUE;75014.0
8446;28;3206;DE LA SABLIERE;75;PARIS 14;RUE;75014.0
8826;14;3206;SARRETTE;75;PARIS 14;RUE;75014.0
8126;62;3206;REMY DUMONCEL;75;PARIS 14;RUE;75014.0
6551;17;3206;MORERE;75;PARIS 14;RUE;75014.0
4171;72;3206;DE GERGOVIE;75;PARIS 14;RUE;75014.0
6523;62;3206;DU MONTPARNASSE;75;PARIS 14;RUE;75014.0
5922;133;3206;DU MAINE;75;PARIS 14;AV;75014.0
3225;17;3206;EMILE DUBOIS;75;PARIS 14;RUE;75014.0
6776;7;3206;NIEPCE;75;PARIS 14;RUE;75014.0
143;100;3206;D ALESIA;75;PARIS 14;RUE;75014.0
289;14;3206;DE L AMIRAL MOUCHEZ;75;PARIS 14;RUE;75014.0
4063;8;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
944;21;3206;BEZOUT;75;PARIS 14;RUE;75014.0
4458;65;3206;HALLE;75;PARIS 14;RUE;75014.0
2794;119;3206;DIDOT;75;PARIS 14;RUE;75014.0
5922;171;3206;DU MAINE;75;PARIS 14;AV;75014.0
1593;6;3206;CASSINI;75;PARIS 14;RUE;75014.0
8061;73;3206;RAYMOND LOSSERAND;75;PARIS 14;RUE;75014.0
6894;5;3206;OLIVIER NOYER;75;PARIS 14;RUE;75014.0
1593;16;3206;CASSINI;75;PARIS 14;RUE;75014.0
2915;4;3206;DU DOUANIER ROUSSEAU;75;PARIS 14;RUE;75014.0
858;20;3206;BENARD;75;PARIS 14;RUE;75014.0
1333;81;3206;BRUNE;75;PARIS 14;BD;75014.0
289;14;3206;DE L AMIRAL MOUCHEZ;75;PARIS 14;RUE;75014.0
3225;20;3206;EMILE DUBOIS;75;PARIS 14;RUE;75014.0
7518;70;3206;DES PLANTES;75;PARIS 14;RUE;75014.0
3116;18;3206;EDGAR QUINET;75;PARIS 14;BD;75014.0
4002;15;3206;GAZAN;75;PARIS 14;RUE;75014.0
139;16;3206;D ALEMBERT;75;PARIS 14;RUE;75014.0
143;177;3206;D ALESIA;75;PARIS 14;RUE;75014.0
8225;13;3206;DE RIDDER;75;PARIS 14;RUE;75014.0
5922;53;3206;DU MAINE;75;PARIS 14;AV;75014.0
4879;10;3206;JEAN DOLENT;75;PARIS 14;RUE;75014.0
5730;14;3206;DU LOING;75;PARIS 14;RUE;75014.0
6460;10;3206;MONTBRUN;75;PARIS 14;PAS;75014.0
2513;39;3206;DAGUERRE;75;PARIS 14;RUE;75014.0
4928;70;3206;JEAN MOULIN;75;PARIS 14;AV;75014.0
6213;5;3206;MAURICE ROUVIER;75;PARIS 14;RUE;75014.0
5218;5;3206;LACAZE;75;PARIS 14;RUE;75014.0
143;147;3206;D ALESIA;75;PARIS 14;RUE;75014.0
7256;75;3206;DU PERE CORENTIN;75;PARIS 14;RUE;75014.0
5653;5;3206;LIANCOURT;75;PARIS 14;RUE;75014.0
2375;29;3206;DE COULMIERS;75;PARIS 14;RUE;75014.0
376;11;3206;ANTOINE CHANTIN;75;PARIS 14;RUE;75014.0
8325;11;3206;ROLI;75;PARIS 14;RUE;75014.0
4;18;3206;DE L ABBE CARTON;75;PARIS 14;RUE;75014.0
82;1;3206;ADRIENNE SIMON;75;PARIS 14;VLA;75014.0
2513;96;3206;DAGUERRE;75;PARIS 14;RUE;75014.0
3692;10;3206;FLORIMONT;75;PARIS 14;IMP;75014.0
143;145;3206;D ALESIA;75;PARIS 14;RUE;75014.0
7050;25;3206;DU PARC DE MONTSOURIS;75;PARIS 14;RUE;75014.0
6202;4;3206;MAURICE LOEWY;75;PARIS 14;RUE;75014.0
1333;177;3206;BRUNE;75;PARIS 14;BD;75014.0
4634;30;3206;HIPPOLYTE MAINDRON;75;PARIS 14;RUE;75014.0
1912;151;3206;DU CHATEAU;75;PARIS 14;RUE;75014.0
4171;61;3206;DE GERGOVIE;75;PARIS 14;RUE;75014.0
143;166;3206;D ALESIA;75;PARIS 14;RUE;75014.0
2236;20;3206;DU COMMANDT RENE MOUCHOTTE;75;PARIS 14;RUE;75014.0
2794;14;3206;DIDOT;75;PARIS 14;RUE;75014.0
4063;93;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
1242;2;3206;BOYER BARRET;75;PARIS 14;RUE;75014.0
4063;14;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
376;7;3206;ANTOINE CHANTIN;75;PARIS 14;RUE;75014.0
289;56;3206;DE L AMIRAL MOUCHEZ;75;PARIS 14;RUE;75014.0
5922;57;3206;DU MAINE;75;PARIS 14;AV;75014.0
2513;62;3206;DAGUERRE;75;PARIS 14;RUE;75014.0
2955;30;3206;DU COUEDIC;75;PARIS 14;RUE;75014.0
4002;41;3206;GAZAN;75;PARIS 14;RUE;75014.0
1242;7;3206;BOYER BARRET;75;PARIS 14;RUE;75014.0
564;5;3206;AUGUSTE MIE;75;PARIS 14;RUE;75014.0
8061;57;3206;RAYMOND LOSSERAND;75;PARIS 14;RUE;75014.0
6978;25;3206;DE L OUEST;75;PARIS 14;RUE;75014.0
8645;54;3206;SAINT JACQUES;75;PARIS 14;BD;75014.0
7510;26;3206;DE PLAISANCE;75;PARIS 14;RUE;75014.0
4063;93;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
2794;117;3206;DIDOT;75;PARIS 14;RUE;75014.0
4928;66;3206;JEAN MOULIN;75;PARIS 14;AV;75014.0
2692;110;3206;DENFERT ROCHEREAU;75;PARIS 14;AV;75014.0
61;9;3206;ADOLPHE FOCILLON;75;PARIS 14;RUE;75014.0
5922;202;3206;DU MAINE;75;PARIS 14;AV;75014.0
1333;177;3206;BRUNE;75;PARIS 14;BD;75014.0
8446;21;3206;DE LA SABLIERE;75;PARIS 14;RUE;75014.0
1158;43;3206;BOULARD;75;PARIS 14;RUE;75014.0
7158;35;3206;PAUL FORT;75;PARIS 14;RUE;75014.0
4928;12;3206;JEAN MOULIN;75;PARIS 14;AV;75014.0
8126;41;3206;REMY DUMONCEL;75;PARIS 14;RUE;75014.0
8784;34;3206;SAINT YVES;75;PARIS 14;RUE;75014.0
1333;129;3206;BRUNE;75;PARIS 14;BD;75014.0
4590;2;3206;HENRI REGNAULT;75;PARIS 14;RUE;75014.0
289;56;3206;DE L AMIRAL MOUCHEZ;75;PARIS 14;RUE;75014.0
4063;69;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
8629;8;3206;DU SAINT GOTHARD;75;PARIS 14;RUE;75014.0
3623;18;3206;FERRUS;75;PARIS 14;RUE;75014.0
6551;4;3206;MORERE;75;PARIS 14;RUE;75014.0
8645;12;3206;SAINT JACQUES;75;PARIS 14;BD;75014.0
1333;85;3206;BRUNE;75;PARIS 14;BD;75014.0
3282;15;3206;D ENFER;75;PARIS 14;PAS;75014.0
565;1;3206;AUGUSTE RENOIR;75;PARIS 14;SQ;75014.0
2236;8;3206;DU COMMANDT RENE MOUCHOTTE;75;PARIS 14;RUE;75014.0
5000;9;3206;JONQUOY;75;PARIS 14;RUE;75014.0
5730;14;3206;DU LOING;75;PARIS 14;RUE;75014.0
4063;7;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
3116;22;3206;EDGAR QUINET;75;PARIS 14;BD;75014.0
5922;99;3206;DU MAINE;75;PARIS 14;AV;75014.0
1471;33;3206;CAMPAGNE PREMIERE;75;PARIS 14;RUE;75014.0
9268;10;3206;THIBAUD;75;PARIS 14;RUE;75014.0
5922;53;3206;DU MAINE;75;PARIS 14;AV;75014.0
5922;208;3206;DU MAINE;75;PARIS 14;AV;75014.0
8126;51;3206;REMY DUMONCEL;75;PARIS 14;RUE;75014.0
2955;55;3206;DU COUEDIC;75;PARIS 14;RUE;75014.0
6523;62;3206;DU MONTPARNASSE;75;PARIS 14;RUE;75014.0
6606;41;3206;DU MOULIN VERT;75;PARIS 14;RUE;75014.0
2794;68;3206;DIDOT;75;PARIS 14;RUE;75014.0
2236;20;3206;DU COMMANDT RENE MOUCHOTTE;75;PARIS 14;RUE;75014.0
6669;18;3206;NANSOUTY;75;PARIS 14;RUE;75014.0
233;6;3206;ALPHONSE DAUDET;75;PARIS 14;RUE;75014.0
5730;14;3206;DU LOING;75;PARIS 14;RUE;75014.0
139;18;3206;D ALEMBERT;75;PARIS 14;RUE;75014.0
6522;146;3206;DU MONTPARNASSE;75;PARIS 14;BD;75014.0
2572;44;3206;DAREAU;75;PARIS 14;RUE;75014.0
1593;6;3206;CASSINI;75;PARIS 14;RUE;75014.0
7518;18;3206;DES PLANTES;75;PARIS 14;RUE;75014.0
8446;25;3206;DE LA SABLIERE;75;PARIS 14;RUE;75014.0
181;8;3206;ALFRED DURAND CLAYE;75;PARIS 14;RUE;75014.0
8061;133;3206;RAYMOND LOSSERAND;75;PARIS 14;RUE;75014.0
565;1;3206;AUGUSTE RENOIR;75;PARIS 14;SQ;75014.0
1333;131;3206;BRUNE;75;PARIS 14;BD;75014.0
6606;11;3206;DU MOULIN VERT;75;PARIS 14;RUE;75014.0
9342;81;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
2572;32;3206;DAREAU;75;PARIS 14;RUE;75014.0
2955;47;3206;DU COUEDIC;75;PARIS 14;RUE;75014.0
143;16;3206;D ALESIA;75;PARIS 14;RUE;75014.0
8809;54;3206;DE LA SANTE;75;PARIS 14;RUE;75014.0
4002;1;3206;GAZAN;75;PARIS 14;RUE;75014.0
4928;35;3206;JEAN MOULIN;75;PARIS 14;AV;75014.0
2794;87;3206;DIDOT;75;PARIS 14;RUE;75014.0
3888;10;3206;FURTADO HEINE;75;PARIS 14;RUE;75014.0
61;6;3206;ADOLPHE FOCILLON;75;PARIS 14;RUE;75014.0
5798;6;3206;LOUIS MORARD;75;PARIS 14;RUE;75014.0
6090;4;3206;DES MARINIERS;75;PARIS 14;RUE;75014.0
4171;72;3206;DE GERGOVIE;75;PARIS 14;RUE;75014.0
5459;7;3206;LECUIROT;75;PARIS 14;RUE;75014.0
1333;189;3206;BRUNE;75;PARIS 14;BD;75014.0
8784;24;3206;SAINT YVES;75;PARIS 14;RUE;75014.0
233;15;3206;ALPHONSE DAUDET;75;PARIS 14;RUE;75014.0
5653;39;3206;LIANCOURT;75;PARIS 14;RUE;75014.0
3873;5;3206;FROIDEVAUX;75;PARIS 14;RUE;75014.0
9342;5;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
5000;37;3206;JONQUOY;75;PARIS 14;RUE;75014.0
8126;43;3206;REMY DUMONCEL;75;PARIS 14;RUE;75014.0
9342;22;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
9027;1;3206;SOPHIE GERMAIN;75;PARIS 14;RUE;75014.0
144;6;3206;D ALESIA;75;PARIS 14;VLA;75014.0
6551;23;3206;MORERE;75;PARIS 14;RUE;75014.0
1288;31;3206;BREZIN;75;PARIS 14;RUE;75014.0
8045;238;3206;RASPAIL;75;PARIS 14;BD;75014.0
8061;91;3206;RAYMOND LOSSERAND;75;PARIS 14;RUE;75014.0
1471;7;3206;CAMPAGNE PREMIERE;75;PARIS 14;RUE;75014.0
6202;5;3206;MAURICE LOEWY;75;PARIS 14;RUE;75014.0
9876;9;3206;VIRGINIE;75;PARIS 14;VLA;75014.0
944;40;3206;BEZOUT;75;PARIS 14;RUE;75014.0
4063;93;3206;DU GENERAL LECLERC;75;PARIS 14;AV;75014.0
5922;166;3206;DU MAINE;75;PARIS 14;AV;75014.0
3967;32;3206;GASSENDI;75;PARIS 14;RUE;75014.0
8144;38;3206;RENE COTY;75;PARIS 14;AV;75014.0
9342;37;3206;DE LA TOMBE ISSOIRE;75;PARIS 14;RUE;75014.0
6523;63;3206;DU MONTPARNASSE;75;PARIS 14;RUE;75014.0
8446;25;3206;DE LA SABLIERE;75;PARIS 14;RUE;75014.0
1593;6;3206;CASSINI;75;PARIS 14;RUE;75014.0
1471;33;3206;CAMPAGNE PREMIERE;75;PARIS 14;RUE;75014.0
5922;214;3206;DU MAINE;75;PARIS 14;AV;75014.0
2236;20;3206;DU COMMANDT RENE MOUCHOTTE;75;PARIS 14;RUE;75014.0
634;8;3206;BAILLOU;75;PARIS 14;RUE;75014.0
7158;41;3206;PAUL FORT;75;PARIS 14;RUE;75014.0
3705;37;3207;FONDARY;75;PARIS 15;RUE;75015.0
6105;8;3207;MARMONTEL;75;PARIS 15;RUE;75015.0
1255;69;3207;BRANCION;75;PARIS 15;RUE;75015.0
4915;31;3207;JEAN MARIDOR;75;PARIS 15;RUE;75015.0
1255;60;3207;BRANCION;75;PARIS 15;RUE;75015.0
291;52;3207;DE L AMIRAL ROUSSIN;75;PARIS 15;RUE;75015.0
9743;18;3207;VICTOR;75;PARIS 15;BD;75015.0
2300;121;3207;DE LA CONVENTION;75;PARIS 15;RUE;75015.0
7808;12;3207;DE PRESLES;75;PARIS 15;IMP;75015.0
2245;23;3207;DU COMMERCE;75;PARIS 15;RUE;75015.0
3654;10;3207;FIRMIN GILLOT;75;PARIS 15;RUE;75015.0
3289;69;3207;DES ENTREPRENEURS;75;PARIS 15;RUE;75015.0
4313;59;3207;DE GRENELLE;75;PARIS 15;QUAI;75015.0
3201;60;3207;EMERIAU;75;PARIS 15;RUE;75015.0
3201;22;3207;EMERIAU;75;PARIS 15;RUE;75015.0
5893;66;3207;MADEMOISELLE;75;PARIS 15;RUE;75015.0
3807;10;3207;FRANCOIS MOUTHON;75;PARIS 15;RUE;75015.0
5275;15;3207;LAKANAL;75;PARIS 15;RUE;75015.0
3654;16;3207;FIRMIN GILLOT;75;PARIS 15;RUE;75015.0
5814;145;3207;DE LOURMEL;75;PARIS 15;RUE;75015.0
2745;27;3207;DESNOUETTES;75;PARIS 15;RUE;75015.0
9624;380;3207;DE VAUGIRARD;75;PARIS 15;RUE;75015.0
12;90;3207;DE L ABBE GROULT;75;PARIS 15;RUE;75015.0
1595;60;3207;CASTAGNARY;75;PARIS 15;RUE;75015.0
3705;36;3207;FONDARY;75;PARIS 15;RUE;75015.0
9624;407;3207;DE VAUGIRARD;75;PARIS 15;RUE;75015.0
744;7;3207;BAUSSET;75;PARIS 15;RUE;75015.0
3266;22;3207;EMILE ZOLA;75;PARIS 15;AV;75015.0
2459;238;3207;DE LA CROIX NIVERT;75;PARIS 15;RUE;75015.0
9624;204;3207;DE VAUGIRARD;75;PARIS 15;RUE;75015.0
1115;4;3207;BORROMEE;75;PARIS 15;RUE;75015.0
608;16;3207;DE L AVRE;75;PARIS 15;RUE;75015.0
1255;55;3207;BRANCION;75;PARIS 15;RUE;75015.0
5053;6;3207;JUGE;75;PARIS 15;VLA;75015.0
3495;15;3207;FALGUIERE;75;PARIS 15;CITE;75015.0
9624;201;3207;DE VAUGIRARD;75;PARIS 15;RUE;75015.0
7089;80;3207;PASTEUR;75;PARIS 15;BD;75015.0
59;11;3207;ADOLPHE CHERIOUX;75;PARIS 15;PL;75015.0
8513;148;3207;SAINT CHARLES;75;PARIS 15;RUE;75015.0
3854;1;3207;FREMICOURT;75;PARIS 15;RUE;75015.0
8361;4;3207;ROSA BONHEUR;75;PARIS 15;RUE;75015.0
