no_disposition;date_mutation;valeur_fonciere
1;2020-04-30;330100
1;2020-04-23;142900
1;2020-04-30;139500
1;2020-04-30;94500
1;2020-04-24;60000
1;2020-04-24;105000
1;2020-04-22;129280
1;2020-04-17;190000
1;2020-05-13;83500
1;2020-04-30;177000
1;2020-05-07;85000
1;2020-05-14;105000
1;2020-04-30;380000
1;2020-04-30;76700
1;2020-05-12;145000
1;2020-05-12;110385
1;2020-05-19;254700
1;2020-05-14;229250
1;2020-05-15;176800
1;2020-05-20;270000
1;2020-05-14;50000
1;2020-05-19;89000
1;2020-05-19;287000
1;2020-05-06;172632
1;2020-05-13;166000
1;2020-05-14;477150
1;2020-05-18;131570
1;2020-05-12;168000
1;2020-05-06;118000
1;2020-05-26;619900
1;2020-05-28;139480
1;2020-05-14;110350
1;2020-05-12;123750
1;2020-05-19;64000
1;2020-05-26;124000
1;2020-05-25;70000
1;2020-05-15;82500
1;2020-05-15;158000
1;2020-05-15;155000
1;2020-05-29;233000
1;2020-05-26;191000
1;2020-05-25;356990
1;2020-05-15;216150
1;2020-05-15;55000
1;2020-05-07;200000
1;2020-05-28;300000
1;2020-05-28;138600
1;2020-05-28;233000
1;2020-05-29;259000
1;2020-05-12;100000
1;2020-05-15;315500
1;2020-06-04;290000
1;2020-05-20;65000
1;2020-05-20;66000
1;2020-05-15;185000
1;2020-05-19;138700
1;2020-05-26;54000
1;2020-05-18;110000
1;2020-05-20;158889
1;2020-05-25;102000
1;2020-05-18;141000
1;2020-05-29;540000
1;2020-06-03;241200
1;2020-06-03;206000
1;2020-06-03;422000
1;2020-06-04;226900
1;2020-05-20;74000
1;2020-05-18;84000
1;2020-05-29;185000
1;2020-06-08;108000
1;2020-05-29;120000
1;2020-05-26;63200
1;2020-06-08;250014
1;2020-05-19;162000
1;2020-05-28;109900
1;2020-06-05;189000
1;2020-05-19;330000
1;2020-06-05;200650
1;2020-05-26;82000
1;2020-05-27;390000
1;2020-05-20;82980
1;2020-05-22;442550
1;2020-05-22;150000
1;2020-06-04;299000
1;2020-06-03;351550
1;2020-06-12;308879
1;2020-06-12;408100
1;2020-06-16;100000
1;2020-05-28;385500
1;2020-06-10;186000
1;2020-06-05;140950
1;2020-05-29;122750
1;2020-06-02;199000
1;2020-06-03;92380
1;2020-06-02;130000
1;2020-05-29;124000
1;2020-06-03;242000
1;2020-06-10;138000
1;2020-05-28;148000
1;2020-06-05;158500
1;2020-06-15;114000
1;2020-06-16;340000
1;2020-06-09;96507
1;2020-06-16;113000
1;2020-05-27;66500
1;2020-05-25;235000
1;2020-06-11;117000
1;2020-06-03;146600
1;2020-06-04;80000
1;2020-06-03;104870
1;2020-06-04;124550
1;2020-06-12;347500
1;2020-04-30;51300
1;2020-06-10;145990
1;2020-06-15;95000
1;2020-06-10;220000
1;2020-05-29;294500
1;2020-06-08;147400
1;2020-06-09;205000
1;2020-06-11;154150
1;2020-05-28;148800
1;2020-05-28;260000
1;2020-06-08;45000
1;2020-05-29;76500
1;2020-06-25;242400
1;2020-06-05;99220
1;2020-06-01;241000
1;2020-06-18;107250
1;2020-06-04;175000
1;2020-06-04;130000
1;2020-06-17;110000
2;2020-06-11;31500
1;2020-06-10;202615
1;2020-06-09;145000
1;2020-06-12;159000
1;2020-06-15;110000
1;2020-06-26;178800
1;2020-06-11;258000
1;2020-06-25;260000
2;2020-06-12;70000
1;2020-06-23;240000
1;2020-06-25;292000
1;2020-06-29;145400
1;2020-06-24;119100
1;2020-06-12;232800
1;2020-06-18;300000
1;2020-06-15;213140
1;2020-06-25;104500
1;2020-06-23;2187120
1;2020-06-15;385000
1;2020-06-05;155500
1;2020-06-24;300100
1;2020-06-16;900000
1;2020-06-26;161000
1;2020-06-24;158000
1;2020-05-20;130000
1;2020-06-22;89390
1;2020-06-23;345000
1;2020-06-12;120000
1;2020-06-26;207000
1;2020-06-17;247700
1;2020-06-22;62000
1;2020-06-11;167630
1;2020-06-12;119000
1;2020-06-09;243000
1;2020-06-19;101000
1;2020-06-27;421150
1;2020-06-24;205000
1;2020-06-26;335000
1;2020-06-30;420000
1;2020-06-17;167000
1;2020-06-10;151000
1;2020-06-26;170000
1;2020-06-24;273250
1;2020-06-30;127500
1;2020-06-27;207500
1;2020-06-30;203000
1;2020-06-15;1312960
1;2020-06-30;
1;2020-06-25;190000
1;2020-06-26;253000
1;2020-06-30;200000
1;2020-06-26;135800
1;2020-06-26;465000
1;2020-06-25;322700
1;2020-06-30;126850
1;2020-06-16;225070
1;2020-06-12;195000
1;2020-06-29;200000
1;2020-06-23;185000
1;2020-06-11;110750
1;2020-06-29;254680
1;2020-06-23;83500
1;2020-06-09;139000
1;2020-06-12;166550
1;2020-06-17;125000
1;2020-06-23;105000
1;2020-05-29;65000
1;2020-06-29;124950
1;2020-06-25;93000
1;2020-06-25;260000
1;2020-06-26;169000
1;2020-06-25;283000
1;2020-06-25;206000
1;2020-06-26;390000
1;2020-06-29;157470
1;2020-06-22;135140
1;2020-06-18;125050
1;2020-06-30;275650
1;2020-06-02;110000
1;2020-06-25;158000
1;2020-06-24;310000
1;2020-06-26;185000
1;2020-06-30;180100
1;2020-06-29;342000
1;2020-06-26;379400
1;2020-06-30;78000
1;2020-06-30;237220
1;2020-06-30;312000
1;2020-06-30;304300
1;2020-06-30;350000
1;2020-06-24;75500
1;2020-06-25;135000
1;2020-06-26;127000
1;2020-06-29;221900
1;2020-01-06;80000
1;2020-01-10;70590
1;2020-01-02;132840
1;2020-01-22;42500
1;2020-01-31;88000
1;2020-01-31;101210
1;2020-01-31;72000
1;2020-01-13;35460
1;2020-01-27;72500
1;2020-01-20;85000
1;2020-02-06;81000
1;2020-02-10;165500
1;2020-01-30;38000
1;2020-01-28;100500
1;2020-01-31;132855
1;2020-01-28;130000
1;2020-01-23;50000
1;2020-02-12;280000
1;2020-01-29;61000
1;2020-01-29;100000
1;2020-01-30;45000
1;2020-02-05;25000
1;2020-02-04;85450
1;2020-01-24;203500
1;2020-02-13;425000
1;2020-02-10;138300
1;2020-02-17;135000
1;2020-02-12;49000
1;2020-02-20;86000
1;2020-02-10;137000
1;2020-02-19;98800
1;2020-02-21;98000
1;2020-01-31;235950
1;2020-02-06;130000
1;2020-02-26;87000
1;2020-02-21;261000
1;2020-02-24;55000
1;2020-02-27;172450
1;2020-03-09;89000
1;2020-03-09;280000
1;2020-03-02;69000
1;2020-03-12;47000
1;2020-02-28;505700
1;2020-03-06;74000
1;2020-03-12;187500
1;2020-03-24;45223
1;2020-04-30;66000
1;2020-04-29;165000
1;2020-04-28;120000
1;2020-04-30;298770
1;2020-05-07;69000
1;2020-04-28;124000
1;2020-05-13;110500
1;2020-05-13;78000
1;2020-05-25;109350
1;2020-05-18;141950
1;2020-05-18;128500
1;2020-05-11;36000
1;2020-05-19;84250
1;2020-05-18;86500
1;2020-05-18;133570
1;2020-05-11;40000
1;2020-05-14;104797
1;2020-05-26;163100
1;2020-05-28;270800
1;2020-05-20;118000
1;2020-05-15;56000
1;2020-05-20;83600
1;2020-05-14;51000
1;2020-05-19;44000
1;2020-05-25;123500
1;2020-05-25;205000
1;2020-05-26;88600
1;2020-05-28;99000
1;2020-06-04;64500
1;2020-05-20;226300
1;2020-05-07;130970
1;2020-05-20;90000
1;2020-06-05;48000
1;2020-05-27;114600
1;2020-06-12;28900
1;2020-06-12;41400
1;2020-05-20;82800
1;2020-05-19;94000
1;2020-02-21;32862
1;2020-05-20;190000
1;2020-05-22;226000
1;2020-05-26;114800
1;2020-06-09;365000
1;2020-06-08;118000
1;2020-06-05;122000
1;2020-05-22;97000
1;2020-06-08;59000
1;2020-05-27;60000
1;2020-06-11;93000
1;2020-06-02;145000
1;2020-05-26;200000
1;2020-06-15;148000
1;2020-06-19;30800
1;2020-06-24;177069
1;2020-05-29;415000
1;2020-06-22;34000
1;2020-06-26;272000
1;2020-06-05;184000
1;2020-06-20;214000
1;2020-06-05;131680
1;2020-06-30;126000
1;2020-06-12;95000
1;2020-06-22;79860
1;2020-06-22;310000
1;2020-06-17;127000
1;2020-06-24;110000
1;2020-06-30;114500
1;2020-06-19;59265
1;2020-06-29;139000
1;2020-06-15;82000
1;2020-06-25;60000
1;2020-06-29;156000
1;2020-06-23;87000
1;2020-06-18;179000
1;2020-06-19;114000
1;2020-06-22;130380
1;2020-06-25;46500
1;2020-06-12;192900
1;2020-05-26;120000
1;2020-06-29;49000
1;2020-06-12;45000
1;2020-06-30;70000
1;2020-06-15;105000
1;2020-06-17;129450
1;2020-06-19;68500
1;2020-06-19;212500
1;2020-06-19;115000
1;2020-06-18;95000
1;2020-06-19;163000
1;2020-06-22;76000
1;2020-06-26;102000
1;2020-06-24;48000
1;2020-06-22;121950
1;2020-06-30;62000
1;2020-06-29;50000
1;2020-06-30;526000
1;2020-06-25;63000
1;2020-06-30;68000
1;2020-06-25;67060
1;2020-06-25;53500
1;2020-06-24;37000
1;2020-06-24;45100
1;2020-06-24;89500
1;2020-06-26;191000
1;2020-06-30;172440
1;2020-06-29;117300
1;2020-06-29;135000
1;2020-06-23;233000
1;2020-06-26;379800
1;2020-01-09;136000
1;2020-01-16;40000
1;2020-01-22;131000
1;2020-01-17;80000
1;2020-02-07;103090
1;2020-02-18;188000
1;2020-03-06;163000
1;2020-03-13;120000
1;2020-04-24;
1;2020-04-30;150000
1;2020-03-05;40000
1;2020-05-12;183000
1;2020-05-12;235000
1;2020-05-14;149000
1;2020-05-06;66000
1;2020-05-05;27500
1;2020-05-15;188000
1;2020-05-14;123000
1;2020-05-12;54000
1;2020-06-02;80000
1;2020-05-14;139500
1;2020-05-14;45100
1;2020-05-14;92700
1;2020-04-23;125000
1;2020-05-18;42000
1;2020-05-18;94000
1;2020-05-29;143000
1;2020-05-06;67365
1;2020-06-03;154000
1;2020-05-20;117500
1;2020-05-22;147000
1;2020-05-26;305000
1;2020-05-28;205000
1;2020-05-25;92500
1;2020-06-04;81000
1;2020-06-05;77000
1;2020-05-20;186370
1;2020-05-28;293390
1;2020-05-20;27000
1;2020-05-29;164000
1;2020-06-11;99000
1;2020-06-02;160650
1;2020-06-03;100000
1;2020-05-26;208000
1;2020-05-26;180000
1;2020-06-17;95000
1;2020-05-29;108000
1;2020-06-09;82250
1;2020-06-09;225440
1;2020-06-16;225000
1;2020-06-10;130000
1;2020-06-08;55000
1;2020-05-27;152000
1;2020-06-05;252628
1;2020-06-12;101000
1;2020-06-18;48000
1;2020-06-26;116000
1;2020-06-12;37000
1;2020-06-29;183000
1;2020-06-29;93200
1;2020-06-26;90000
1;2020-06-29;78500
1;2020-06-24;115000
1;2020-06-29;148250
1;2020-06-30;57000
1;2020-06-17;130000
1;2020-02-04;155000
1;2020-02-19;103695
1;2020-02-19;98281
1;2020-02-12;113000
1;2020-02-18;43000
1;2020-02-14;75000
1;2020-02-12;126000
1;2020-02-05;55000
1;2020-03-12;90553
1;2020-02-24;238643
1;2020-04-30;75000
1;2020-05-04;325000
1;2020-04-30;90000
1;2020-04-21;25000
1;2020-05-12;44000
1;2020-05-07;88000
1;2020-04-27;227000
1;2020-04-22;119000
1;2020-05-13;194230
1;2020-05-19;130000
1;2020-05-15;84000
1;2020-05-22;62000
1;2020-05-27;75000
1;2020-05-19;95000
1;2020-04-08;70000
1;2020-05-20;92559
1;2020-06-02;43700
1;2020-05-20;112000
1;2020-05-25;70000
1;2020-05-25;194800
1;2020-05-27;66000
1;2020-06-17;55000
1;2020-06-04;160000
1;2020-06-22;168000
1;2020-05-26;74000
1;2020-06-25;83500
1;2020-06-12;161000
1;2020-05-28;95000
1;2020-06-11;82000
1;2020-01-14;79900
1;2020-01-03;138000
1;2020-01-10;87500
1;2020-01-16;89000
1;2020-01-17;44000
1;2020-02-08;104900
1;2020-01-24;30000
1;2020-01-15;73400
1;2020-01-23;68000
1;2020-01-24;62000
1;2020-02-07;148500
1;2020-02-07;118400
1;2020-02-12;148800
1;2020-02-26;71000
1;2020-02-24;129000
1;2020-03-06;180000
1;2020-03-13;87500
1;2020-03-04;71500
1;2020-02-25;118000
1;2020-03-16;174000
1;2020-04-21;76900
1;2020-04-24;110000
1;2020-04-24;87000
1;2020-04-21;155000
1;2020-04-24;148310
1;2020-05-07;133750
1;2020-03-31;160000
1;2020-05-12;45100
1;2020-05-19;45000
1;2020-04-30;78000
1;2020-04-17;105000
1;2020-05-14;90000
1;2020-05-13;77800
1;2020-04-30;92000
1;2020-05-20;74000
1;2020-05-20;76400
1;2020-05-04;140000
1;2020-05-25;124200
1;2020-05-15;128426
1;2020-05-15;53000
1;2020-05-20;155000
1;2020-05-26;97500
1;2020-05-15;147000
1;2020-05-29;81700
1;2020-05-13;114000
1;2020-05-15;50000
1;2020-05-18;94000
1;2020-05-25;215000
1;2020-06-12;84000
1;2020-06-19;122000
1;2020-05-26;101100
1;2020-06-17;70000
1;2020-06-17;81900
1;2020-06-05;49000
1;2020-06-18;53500
1;2020-06-02;45000
1;2020-06-30;79900
1;2020-01-16;59900
1;2020-01-17;21500
1;2020-01-30;71000
1;2020-02-11;69475
1;2020-01-31;54500
1;2020-02-14;55000
1;2020-02-14;33000
1;2020-03-12;92500
1;2020-03-11;105000
1;2020-05-22;113000
1;2020-05-29;31000
1;2020-06-18;131000
1;2020-01-03;148570
1;2020-01-14;157000
1;2020-01-08;67000
1;2020-01-03;121000
1;2020-01-13;62900
1;2020-01-10;72000
1;2020-01-10;59500
1;2020-01-13;148000
1;2020-01-10;113500
1;2020-01-03;105840
1;2020-01-17;457000
1;2020-01-18;75450
1;2020-01-22;121000
1;2020-01-24;102500
1;2020-01-15;228300
1;2020-01-31;128100
1;2020-01-24;89000
1;2020-01-13;77000
1;2020-01-15;103500
1;2020-02-07;103500
1;2020-01-20;97500
1;2020-01-25;116500
1;2020-01-24;129000
1;2020-01-24;220460
1;2020-01-30;126200
1;2020-02-14;54400
1;2020-02-11;61800
1;2020-02-17;81000
1;2020-01-28;104500
1;2020-01-25;66400
1;2020-02-07;51500
1;2020-02-15;98000
1;2020-02-12;76500
1;2020-02-01;153500
1;2020-01-31;169430
1;2020-02-14;235372
1;2020-01-31;74000
1;2020-02-07;75000
1;2020-01-30;108000
1;2020-02-12;74000
1;2020-01-29;82500
1;2020-01-31;50600
1;2020-02-13;120100
1;2020-02-27;82350
1;2020-02-17;179200
1;2020-02-26;167000
1;2020-02-17;45840
1;2020-02-21;234000
1;2020-02-26;98500
1;2020-02-26;104000
1;2020-03-10;101400
1;2020-02-28;176000
1;2020-02-25;75810
1;2020-02-22;86000
1;2020-02-27;152500
1;2020-02-26;121800
1;2020-02-25;89800
1;2020-03-09;61500
1;2020-03-05;73500
1;2020-03-12;121000
1;2020-03-10;71000
1;2020-03-13;228000
1;2020-01-24;390000
1;2020-03-20;41000
1;2020-03-09;57500
1;2020-03-23;77500
1;2020-03-27;73000
1;2020-03-16;75500
1;2020-05-11;225055
1;2020-04-27;98000
1;2020-04-24;176480
1;2020-05-15;120000
1;2020-05-14;129000
1;2020-05-13;57000
1;2020-04-21;106910
1;2020-05-14;119500
1;2020-05-12;148000
1;2020-05-15;63400
1;2020-05-16;48680
1;2020-05-12;142000
1;2020-05-07;49000
1;2020-05-22;41000
1;2020-05-11;107000
1;2020-05-11;48000
1;2020-04-08;424500
1;2020-05-14;56000
1;2020-04-24;109000
1;2020-05-15;151900
1;2020-05-22;54100
1;2020-05-15;140000
1;2020-05-29;52300
1;2020-05-26;139500
1;2020-05-22;149500
1;2020-05-14;33000
1;2020-05-14;108000
1;2020-05-18;180000
1;2020-05-19;66000
1;2020-05-21;104000
1;2020-05-26;130000
1;2020-05-26;169300
1;2020-05-15;147000
1;2020-05-25;105000
1;2020-05-25;120000
1;2020-06-08;148200
1;2020-05-29;77400
1;2020-06-03;73850
1;2020-06-05;165000
1;2020-06-11;101000
1;2020-05-26;530000
1;2020-05-27;60860
1;2020-05-28;71400
1;2020-06-05;248000
1;2020-06-13;80500
1;2020-05-22;150000
1;2020-05-27;220000
1;2020-05-22;205300
1;2020-06-09;59000
1;2020-06-12;121500
1;2020-06-09;85000
1;2020-06-09;165000
1;2020-06-12;120000
1;2020-06-25;60100
1;2020-06-23;72500
1;2020-06-27;45000
1;2020-06-24;130000
1;2020-06-29;73750
1;2020-06-17;135000
1;2020-06-12;38000
1;2020-06-30;80000
1;2020-06-12;133500
1;2020-06-25;149000
1;2020-06-29;323500
1;2020-06-29;137000
1;2020-06-30;86400
1;2020-06-25;105800
1;2020-06-26;112000
1;2020-06-29;160000
1;2020-06-18;269000
1;2020-06-25;384000
1;2020-06-24;70000
1;2020-06-23;70000
1;2020-06-30;423000
1;2020-06-26;51000
1;2020-01-02;78500
1;2020-01-13;135000
1;2020-01-16;112000
1;2020-01-16;115000
1;2020-01-11;46270
1;2020-01-06;182500
1;2020-01-10;48500
1;2020-01-18;87000
1;2020-01-10;58840
1;2020-01-17;83000
1;2020-01-13;49800
1;2020-01-17;62500
1;2020-01-11;117000
1;2020-01-29;155000
1;2020-02-04;112500
1;2020-01-31;118100
1;2020-02-10;120500
1;2020-02-07;129000
1;2020-02-07;74000
1;2020-01-29;88000
1;2020-02-04;138000
1;2020-01-29;118000
1;2020-01-31;147380
1;2020-02-11;108000
1;2020-02-10;213400
1;2020-02-07;176000
1;2020-02-12;140500
1;2020-02-14;205500
1;2020-02-14;124000
1;2020-02-11;205280
1;2020-02-07;80000
1;2020-02-21;193000
1;2020-02-07;31000
1;2020-02-14;398570
1;2020-02-25;26450
1;2020-02-25;182000
1;2020-03-04;54000
1;2020-02-27;210000
1;2020-02-17;78000
1;2020-02-26;135000
1;2020-02-20;75000
1;2020-03-03;73500
1;2020-03-13;95000
1;2020-03-13;59500
1;2020-03-13;130000
1;2020-03-13;75000
1;2020-03-13;138000
1;2020-04-03;98500
1;2020-04-15;90000
1;2020-04-02;177000
1;2020-03-27;44000
1;2020-03-27;29000
1;2020-03-10;203180
1;2020-04-30;260500
1;2020-04-03;125000
1;2020-03-17;110000
1;2020-04-17;145000
1;2020-04-17;73600
1;2020-04-17;93000
1;2020-04-17;32000
1;2020-04-23;58000
1;2020-04-28;92000
1;2020-03-17;107500
1;2020-04-21;55050
1;2020-04-30;185250
1;2020-03-27;115000
1;2020-05-07;28000
1;2020-05-13;76000
1;2020-05-15;125000
1;2020-05-19;89450
1;2020-05-19;75000
1;2020-05-27;86000
1;2020-05-15;150000
1;2020-05-20;105000
1;2020-05-29;92000
1;2020-06-05;29010
1;2020-06-05;80830
1;2020-06-18;106000
1;2020-06-11;94095
1;2020-06-24;33900
1;2020-06-26;144000
1;2020-01-02;107100
1;2020-01-02;72000
1;2020-01-22;46200
1;2020-01-28;81500
1;2020-01-17;98000
1;2020-01-23;52500
1;2020-01-24;83740
1;2020-01-27;92650
1;2020-02-14;168839
1;2020-02-12;77000
1;2020-02-06;106000
1;2020-02-25;66000
1;2020-01-21;32575
1;2020-03-12;57200
1;2020-03-13;55000
1;2020-03-27;77600
1;2020-04-02;39500
1;2020-04-28;81105
1;2020-03-09;112000
1;2020-05-15;165000
1;2020-05-06;103000
1;2020-05-29;74000
1;2020-05-20;87000
1;2020-05-26;25000
1;2020-02-06;45000
1;2020-02-04;115810
1;2020-03-03;36560
1;2020-03-06;83000
1;2020-01-27;220000
1;2020-01-23;22500
1;2020-05-18;75000
1;2020-01-02;134000
1;2020-01-21;30800
1;2020-01-02;68181
1;2020-01-06;103000
1;2020-01-08;61000
1;2020-01-06;51000
1;2020-01-22;61950
1;2020-01-22;35000
1;2020-01-08;53500
1;2020-01-24;64800
1;2020-01-16;61300
1;2020-01-23;40300
1;2020-01-24;266150
1;2020-02-11;44500
1;2020-02-12;105450
1;2020-02-07;62300
1;2020-02-11;144300
1;2020-02-05;26100
1;2020-02-07;87300
1;2020-02-10;85990
1;2020-01-21;123000
1;2020-01-31;38010
1;2020-01-31;68200
1;2020-01-31;105400
1;2020-01-30;36500
1;2020-02-26;179999
1;2020-02-11;32233
1;2020-02-18;131365
1;2020-02-12;39600
1;2020-02-03;261000
1;2020-02-15;147500
1;2020-02-11;156512.03
1;2020-02-20;121500
1;2020-02-26;40500
1;2020-02-24;26500
1;2020-03-03;67780
1;2020-02-19;86050
1;2020-02-19;119500
1;2020-02-17;35100
1;2020-02-25;94000
1;2020-03-02;62700
1;2020-02-21;111000
1;2020-02-24;60800
1;2020-03-16;81200
1;2020-03-18;83500
1;2020-03-16;41000
1;2020-03-06;178000
1;2020-03-20;111650
1;2020-03-23;210600
1;2020-03-24;235000
1;2020-03-25;74750
1;2020-04-06;185800
1;2020-04-07;27000
1;2020-03-27;96700
1;2020-03-27;65800
1;2020-04-10;68680
1;2020-03-30;24000
1;2020-04-03;98000
1;2020-04-24;150600
1;2020-05-04;16000
1;2020-04-30;53700
1;2020-04-30;161000
1;2020-04-17;32920
1;2020-05-06;119100
1;2020-04-24;98820
1;2020-05-14;113500
1;2020-04-30;48015
1;2020-05-12;34000
1;2020-05-14;148100
1;2020-05-13;115000
1;2020-04-03;54500
1;2020-05-20;137000
1;2020-05-22;65500
1;2020-05-07;65550
1;2020-05-25;120000
1;2020-05-13;71400
1;2020-05-28;79500
1;2020-05-15;44800
1;2020-06-03;165800
1;2020-06-04;140060
1;2020-05-26;151000
1;2020-06-05;46000
1;2020-05-29;87000
1;2020-05-25;45000
1;2020-05-27;500400
1;2020-06-10;118500
1;2020-05-30;140000
1;2020-05-28;58388
1;2020-06-15;200000
1;2020-05-29;55500
1;2020-06-17;33000
1;2020-05-25;66500
1;2020-05-19;114000
1;2020-06-03;77850
1;2020-06-03;103600
1;2020-06-19;158000
1;2020-06-15;78000
1;2020-06-09;52654
1;2020-06-25;125000
1;2020-06-30;263000
1;2020-06-22;36000
1;2020-01-16;113530
1;2020-01-20;22000
1;2020-01-17;27480
1;2020-01-07;175000
1;2020-01-28;133000
1;2020-01-20;44000
1;2020-01-06;134500
1;2020-01-22;40500
1;2020-01-28;32500
1;2020-01-30;44300
1;2020-01-24;193500
1;2020-01-29;117150
1;2020-02-07;59900
1;2020-01-30;98170
1;2020-01-21;45200
1;2020-02-05;17500
1;2020-02-11;41500
1;2020-01-28;39100
1;2020-02-06;43000
1;2020-02-06;173000
1;2020-02-03;90000
1;2020-02-05;19500
1;2020-02-17;120000
1;2020-02-27;68000
1;2020-03-02;76000
1;2020-02-21;78000
1;2020-02-28;88350
1;2020-02-14;124000
1;2020-02-14;17000
1;2020-02-13;80500
1;2020-02-28;86400
1;2020-02-27;77400
1;2020-02-14;24000
1;2020-02-26;59000
1;2020-03-05;66000
1;2020-03-05;487500
1;2020-03-04;97000
1;2020-03-10;13000
1;2020-03-06;61000
1;2020-03-12;70600
1;2020-03-10;46300
1;2020-03-10;81500
1;2020-03-10;59500
1;2020-03-06;61000
1;2020-04-01;112200
1;2020-04-24;34548
1;2020-04-29;65400
1;2020-04-15;40000
1;2020-05-13;75000
1;2020-05-12;48000
1;2020-04-30;127050
1;2020-05-13;72500
1;2020-05-12;64550
1;2020-05-15;43000
1;2020-04-30;68500
1;2020-04-02;91000
1;2020-05-15;87500
1;2020-05-26;63000
1;2020-05-19;44500
1;2020-05-19;66000
1;2020-05-19;48500
1;2020-05-15;97500
1;2020-05-22;170000
1;2020-05-22;119100
1;2020-05-29;50000
1;2020-05-29;97000
1;2020-06-04;40700
1;2020-05-22;90500
1;2020-05-15;64000
1;2020-05-23;150000
1;2020-06-02;154000
1;2020-05-29;224500
1;2020-06-12;28600
1;2020-06-13;40000
1;2020-06-15;29200
1;2020-06-19;45000
1;2020-06-13;49200
1;2020-06-26;56811
1;2020-06-18;102000
1;2020-06-19;84500
1;2020-06-19;53500
1;2020-06-12;30000
1;2020-06-04;28000
1;2020-06-03;72000
1;2020-06-22;32000
1;2020-06-26;165000
1;2020-06-18;45000
1;2020-06-22;51000
1;2020-06-25;45000
1;2020-06-20;32804
1;2020-06-30;58444
1;2020-06-26;65000
1;2020-06-26;190000
1;2020-06-29;40000
1;2020-06-23;34000
1;2020-01-06;39000
1;2020-01-14;60000
1;2020-01-03;33000
1;2020-01-22;102000
1;2020-01-23;85000
1;2020-01-17;60000
1;2020-01-28;96000
1;2020-01-30;63085
1;2020-01-31;105700
1;2020-02-20;69500
1;2020-02-14;45500
1;2020-02-28;66000
1;2020-02-14;18500
